url,name,description,classifier_input,start_date,end_date,venue_name,venue_city,venue_state,yelp_labels,yelp_scores,event_text
https://www.eventbrite.com/e/parlay-lincoln-park-shamrock-soiree-open-bar-noon-3pm-tickets-1984408840260,"Parlay Lincoln Park | Shamrock Soiree | OPEN BAR NOON-3PM Tickets, Saturday, Mar 14 from 12 pm to 3:30 pm",,"Parlay Lincoln Park | Shamrock Soiree | OPEN BAR NOON-3PM Tickets, Saturday, Mar 14 from 12 pm to 3:30 pm",,,,,,"['Nightlife', 'Bars', 'Arts & Entertainment']","[0.974, 0.973, 0.956]","Categories: Nightlife, Bars, Arts & Entertainment"
https://www.eventbrite.com/e/camp-cabaret-evening-show-student-showcase-tickets-1982244670169,Camp Cabaret Evening Show: Student Showcase,The students of Newport Theater Camp strut their stuff in an incredible Sunday evening showcase!,Camp Cabaret Evening Show: Student Showcase. The students of Newport Theater Camp strut their stuff in an incredible Sunday evening showcase!,2026-03-22T19:30:00-05:00,,The Newport Theater,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Theaters']","[0.994, 0.96, 0.759]","Categories: Performing Arts, Arts & Entertainment, Theaters"
https://www.eventbrite.com/e/reviewed-design-feedback-sessions-tickets-1984484647000,"REVIEWED: Design Feedback Sessions Tickets, Friday, Mar 20 from 6 pm to 8:30 pm",,"REVIEWED: Design Feedback Sessions Tickets, Friday, Mar 20 from 6 pm to 8:30 pm",,,,,,['Arcades'],[0.326],Categories: Arcades
https://www.eventbrite.com/e/early-luck-club-at-hubbard-inn-tickets-1981357654080,"Early Luck Club at Hubbard Inn Tickets, Saturday, Mar 14 from 8 am to 12 pm",,"Early Luck Club at Hubbard Inn Tickets, Saturday, Mar 14 from 8 am to 12 pm",,,,,,"['Arts & Entertainment', 'Hotels & Travel', 'Music Venues']","[0.766, 0.747, 0.72]","Categories: Arts & Entertainment, Hotels & Travel, Music Venues"
https://www.eventbrite.com/e/meet-irl-singles-trivia-night-tickets-1982525886294,"Meet IRL | Singles Trivia Night! Tickets, Thursday, Mar 12 from 6:30 pm to 9 pm",,"Meet IRL | Singles Trivia Night! Tickets, Thursday, Mar 12 from 6:30 pm to 9 pm",,,,,,"['Nightlife', 'Active Life', 'Arcades']","[0.563, 0.397, 0.353]","Categories: Nightlife, Active Life, Arcades"
https://www.eventbrite.com/e/level-up-social-club-professional-networking-event-j-parker-rooftop-tickets-1984334887064,"Level Up Social Club - Professional Networking Event @ J. Parker Rooftop! Tickets, Thursday, Mar 12 from 6 pm to 8 pm",,"Level Up Social Club - Professional Networking Event @ J. Parker Rooftop! Tickets, Thursday, Mar 12 from 6 pm to 8 pm",,,,,,['Venues & Event Spaces'],[0.848],Categories: Venues & Event Spaces
https://www.eventbrite.com/e/lucky-you-day-party-joy-district-4-pm-tickets-1980145842519,"Lucky You Day Party | Joy District | 4 PM Tickets, Saturday, Mar 14 from 4 pm to 8 pm",,"Lucky You Day Party | Joy District | 4 PM Tickets, Saturday, Mar 14 from 4 pm to 8 pm",,,,,,"['Arts & Entertainment', 'Music Venues', 'Nightlife']","[0.966, 0.887, 0.865]","Categories: Arts & Entertainment, Music Venues, Nightlife"
https://www.eventbrite.com/e/st-paddys-2026-tickets-1982218923159,"ST PADDYS 2026 Tickets, Saturday, Mar 14 from 8 am to 12 pm",,"ST PADDYS 2026 Tickets, Saturday, Mar 14 from 8 am to 12 pm",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Sports Clubs']","[0.987, 0.954, 0.842]","Categories: Performing Arts, Arts & Entertainment, Sports Clubs"
https://www.eventbrite.com/e/salsa-for-singles-singles-mixer-in-chicago-march-21-tickets-1983418213268,"Salsa For Singles - Singles Mixer In Chicago (MARCH 21) Tickets, Saturday, Mar 21 from 6 pm to 9:30 pm",,"Salsa For Singles - Singles Mixer In Chicago (MARCH 21) Tickets, Saturday, Mar 21 from 6 pm to 9:30 pm",,,,,,['Nightlife'],[0.673],Categories: Nightlife
https://www.eventbrite.com/e/artist-talk-faylita-hicks-on-memory-erasure-and-the-living-archive-tickets-1982993704551,"Artist Talk: Faylita Hicks on Memory, Erasure, and the Living Archive Tickets, Saturday, Mar 21 from 3 pm to 4:30 pm",,"Artist Talk: Faylita Hicks on Memory, Erasure, and the Living Archive Tickets, Saturday, Mar 21 from 3 pm to 4:30 pm",,,,,,['Arts & Entertainment'],[0.874],Categories: Arts & Entertainment
https://www.eventbrite.com/e/chicago-teachers-house-party-tickets-1982285948634,"Chicago Teachers House Party Tickets, Sunday, Mar 15 from 11 am to 2 pm",,"Chicago Teachers House Party Tickets, Sunday, Mar 15 from 11 am to 2 pm",,,,,,"['Education', 'Event Planning & Services', 'Arts & Entertainment']","[0.956, 0.518, 0.45]","Categories: Education, Event Planning & Services, Arts & Entertainment"
https://www.eventbrite.com/e/an-adventure-through-west-coast-chardonnay-tickets-1983724319841,"An Adventure Through West Coast Chardonnay Tickets, Thursday, Mar 19 from 5 pm to 8 pm",,"An Adventure Through West Coast Chardonnay Tickets, Thursday, Mar 19 from 5 pm to 8 pm",,,,,,"['Wine & Spirits', 'Specialty Food', 'Arts & Entertainment']","[0.948, 0.639, 0.567]","Categories: Wine & Spirits, Specialty Food, Arts & Entertainment"
https://www.eventbrite.com/e/pretty-petty-af-tickets-1984441320409,"Pretty & Petty AF Tickets, Saturday, Mar 21 at 10pm to Sunday, Mar 22",,"Pretty & Petty AF Tickets, Saturday, Mar 21 at 10pm to Sunday, Mar 22",,,,,,"['Nightlife', 'Theaters', 'Music Venues']","[0.679, 0.599, 0.578]","Categories: Nightlife, Theaters, Music Venues"
https://www.eventbrite.com/e/st-patricks-day-on-the-river-at-lizzie-mcneills-tickets-1980576664118,"St. Patrick's Day on the River at Lizzie McNeill's Tickets, Saturday, Mar 14 from 7 am to 10 am",,"St. Patrick's Day on the River at Lizzie McNeill's Tickets, Saturday, Mar 14 from 7 am to 10 am",,,,,,['Event Planning & Services'],[0.321],Categories: Event Planning & Services
https://www.eventbrite.com/e/standup-seminary-punch-up-grad-show-tickets-1058884705659,Standup Seminary Punch Up Grad Show,"A graduation showcase for the students of the Lincoln Lodge's advanced standup course, The Punch Up!","Standup Seminary Punch Up Grad Show. A graduation showcase for the students of the Lincoln Lodge's advanced standup course, The Punch Up!",2025-02-10T20:00:00-06:00,2026-03-25T20:30:00-05:00,The Lincoln Lodge,Chicago,IL,"['Performing Arts', 'Arts & Entertainment', 'Education']","[0.988, 0.883, 0.383]","Categories: Performing Arts, Arts & Entertainment, Education"
https://www.eventbrite.com/e/apuc-film-festival-screening-a-good-child-w-special-guests-tickets-1983595746274,"APUC Film Festival Screening: A GOOD CHILD w/ Special Guests Tickets, Saturday, Mar 21 from 7 pm to 10 pm",,"APUC Film Festival Screening: A GOOD CHILD w/ Special Guests Tickets, Saturday, Mar 21 from 7 pm to 10 pm",,,,,,"['Arts & Entertainment', 'Theaters']","[0.973, 0.539]","Categories: Arts & Entertainment, Theaters"
https://www.eventbrite.com/e/official-river-north-bar-crawl-irish-you-were-here-5th-annual-tickets-1976458272899,"OFFICIAL RIVER NORTH BAR CRAWL: Irish You Were Here (5th Annual) Tickets, Saturday, Mar 14 from 12 pm to 10 pm",,"OFFICIAL RIVER NORTH BAR CRAWL: Irish You Were Here (5th Annual) Tickets, Saturday, Mar 14 from 12 pm to 10 pm",,,,,,"['Bars', 'Arts & Entertainment', 'Nightlife']","[0.973, 0.97, 0.543]","Categories: Bars, Arts & Entertainment, Nightlife"
https://www.eventbrite.com/e/the-sound-of-love-a-love-affair-tickets-1983620782157,The Sound Of Love: A Love Affair,"Join us for music, poetry & storytelling—all to support ACT prep and college access for students on Chicago’s West Side.","The Sound Of Love: A Love Affair. Join us for music, poetry & storytelling—all to support ACT prep and college access for students on Chicago’s West Side.",2026-03-21T19:00:00-05:00,2026-03-21T23:30:00-05:00,ALT,Chicago,IL,"['Performing Arts', 'Arts & Entertainment']","[0.968, 0.96]","Categories: Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/amanda-giles-friends-with-bird-x-butterfly-tickets-1980488919672,Amanda Giles & Friends with Bird x Butterfly,"This is an intimate, seated dinner show featuring Amanda Giles & Friends with Bird x Butterfly!","Amanda Giles & Friends with Bird x Butterfly. This is an intimate, seated dinner show featuring Amanda Giles & Friends with Bird x Butterfly!",2026-03-21T19:00:00-05:00,2026-03-21T21:00:00-05:00,UncommonGround - Lakeview,Chicago,IL,"['Arts & Entertainment', 'Performing Arts', 'Music Venues']","[0.989, 0.918, 0.303]","Categories: Arts & Entertainment, Performing Arts, Music Venues"
https://www.eventbrite.com.au/e/young-it-professionals-in-chicago-social-friday-tickets-1059313949539,"Young IT Professionals in Chicago Social Friday Tickets, Multiple Dates",,"Young IT Professionals in Chicago Social Friday Tickets, Multiple Dates",,,,,,"['Nightlife', 'Venues & Event Spaces']","[0.989, 0.356]","Categories: Nightlife, Venues & Event Spaces"
https://www.eventbrite.com/e/spring-equinox-tickets-1983374262811,"Spring Equinox Tickets, Friday, Mar 20 from 7 pm to 10 pm",,"Spring Equinox Tickets, Friday, Mar 20 from 7 pm to 10 pm",,,,,,"['Arts & Entertainment', 'Performing Arts', 'Theaters']","[0.992, 0.986, 0.914]","Categories: Arts & Entertainment, Performing Arts, Theaters"
https://www.eventbrite.com/e/st-patricks-day-karaoke-2026-at-brandos-lincoln-park-tickets-1984223733601,"St. Patrick's Day Karaoke 2026 at Brando's Lincoln Park Tickets, Saturday, Mar 14 at 9am to Sunday, Mar 15",,"St. Patrick's Day Karaoke 2026 at Brando's Lincoln Park Tickets, Saturday, Mar 14 at 9am to Sunday, Mar 15",,,,,,"['Music Venues', 'Nightlife']","[0.939, 0.55]","Categories: Music Venues, Nightlife"
https://www.eventbrite.com/e/morning-advertiser-networking-at-rays-bucktown-bed-and-breakfast-tickets-1977636182057,"Morning Advertiser Networking at Ray's Bucktown Bed and Breakfast Tickets, Wednesday, Mar 11 from 9 am to 10:30 am",,"Morning Advertiser Networking at Ray's Bucktown Bed and Breakfast Tickets, Wednesday, Mar 11 from 9 am to 10:30 am",,,,,,['Active Life'],[0.392],Categories: Active Life
https://www.eventbrite.com/e/laugh-madness-2-tickets-1981909265966,Laugh Madness 2,Laugh Madness 2 at Woodie's Flat Featuring Chicagoland's Funniest Comedians Competing For The Title in This Bracket Style Tournament!,Laugh Madness 2. Laugh Madness 2 at Woodie's Flat Featuring Chicagoland's Funniest Comedians Competing For The Title in This Bracket Style Tournament!,2026-03-12T19:00:00-05:00,2026-03-12T22:00:00-05:00,Woodie's Flat,Chicago,IL,"['Arts & Entertainment', 'Comedy Clubs', 'Performing Arts']","[0.923, 0.758, 0.553]","Categories: Arts & Entertainment, Comedy Clubs, Performing Arts"
https://www.eventbrite.com/e/last-tickets-2026-chicago-st-patricks-day-bar-crawl-saturday-all-access-tickets-1363938319229,"Last Tickets - 2026 Chicago St Patrick’s Day Bar Crawl Saturday All Access Tickets, Saturday, Mar 14 from 12 pm to 6 pm",,"Last Tickets - 2026 Chicago St Patrick’s Day Bar Crawl Saturday All Access Tickets, Saturday, Mar 14 from 12 pm to 6 pm",,,,,,"['Bars', 'Nightlife', 'Arts & Entertainment']","[0.983, 0.974, 0.494]","Categories: Bars, Nightlife, Arts & Entertainment"
https://www.eventbrite.com/e/fem-com-grad-show-tickets-1058757013729,Fem Com Grad Show,"A graduation showcase for the students of the Lincoln Lodge's beginners standup course, Fem Com!","Fem Com Grad Show. A graduation showcase for the students of the Lincoln Lodge's beginners standup course, Fem Com!",2025-02-10T18:30:00-06:00,2026-05-05T22:00:00-05:00,The Lincoln Lodge,Chicago,IL,"['Performing Arts', 'Arts & Entertainment']","[0.994, 0.765]","Categories: Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/free-film-screening-little-amelie-or-the-character-of-rain-tickets-1983637328648,Free Film Screening: LITTLE AMELIE OR THE CHARACTER OF RAIN,A young toddler experiences the world in a whole new way in this enchanting award-nominated film,Free Film Screening: LITTLE AMELIE OR THE CHARACTER OF RAIN. A young toddler experiences the world in a whole new way in this enchanting award-nominated film,2026-03-21T13:30:00-05:00,2026-03-21T16:00:00-05:00,Alliance Française de Chicago,Chicago,IL,"['Arts & Entertainment', 'Theaters']","[0.737, 0.455]","Categories: Arts & Entertainment, Theaters"
https://www.eventbrite.com/e/sunday-march-15-chicagos-best-comedy-show-tickets-1981971210243,SUNDAY MARCH 15: CHICAGO'S BEST COMEDY SHOW,"Join Chicago's best comedians for a hilarious night of stand-up comedy, pizza, and nonstop laughs!","SUNDAY MARCH 15: CHICAGO'S BEST COMEDY SHOW. Join Chicago's best comedians for a hilarious night of stand-up comedy, pizza, and nonstop laughs!",2026-03-15T19:00:00-05:00,2026-03-15T20:30:00-05:00,The Comedy Bar - Chicago Main Stage,Chicago,IL,"['Arts & Entertainment', 'Performing Arts', 'Specialty Food']","[0.836, 0.754, 0.477]","Categories: Arts & Entertainment, Performing Arts, Specialty Food"
https://www.eventbrite.com/e/asian-pop-up-cinema-festival-opening-night-pass-and-goal-hong-kong-tickets-1983458284121,"Asian Pop-Up Cinema Festival Opening Night: PASS AND GOAL (逆轉上半場) Hong Kong Tickets, Friday, Mar 20 from 7:30 pm to 10 pm",,"Asian Pop-Up Cinema Festival Opening Night: PASS AND GOAL (逆轉上半場) Hong Kong Tickets, Friday, Mar 20 from 7:30 pm to 10 pm",,,,,,['Arts & Entertainment'],[0.407],Categories: Arts & Entertainment
https://www.eventbrite.com/e/st-patricks-day-river-north-bar-fest-tickets-1976467085257,"St. Patrick's Day River North Bar Fest Tickets, Saturday, Mar 14 from 8 am to 4 pm",,"St. Patrick's Day River North Bar Fest Tickets, Saturday, Mar 14 from 8 am to 4 pm",,,,,,"['Bars', 'Arts & Entertainment', 'Nightlife']","[0.886, 0.604, 0.55]","Categories: Bars, Arts & Entertainment, Nightlife"
https://www.eventbrite.com/e/chicago-official-st-patricks-day-bar-crawl-tickets-1712891617939,"Chicago Official St. Patrick's Day Bar Crawl Tickets, Tuesday, Mar 17 at 5 pm",,"Chicago Official St. Patrick's Day Bar Crawl Tickets, Tuesday, Mar 17 at 5 pm",,,,,,"['Bars', 'Nightlife']","[0.941, 0.911]","Categories: Bars, Nightlife"
https://www.eventbrite.com/e/ask-give-march-2026-tickets-1984385666948,"ASK + GIVE: March 2026 Tickets, Wednesday, Mar 11 from 6:30 pm to 9 pm",,"ASK + GIVE: March 2026 Tickets, Wednesday, Mar 11 from 6:30 pm to 9 pm",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Nightlife']","[0.699, 0.675, 0.674]","Categories: Performing Arts, Arts & Entertainment, Nightlife"
https://www.eventbrite.com/e/st-patricks-day-lucky-charms-lincoln-park-bar-crawl-tickets-1485161059709,"St. Patrick's Day Lucky Charms Lincoln Park Bar Crawl Tickets, Saturday, Mar 14 from 12 pm to 10 pm",,"St. Patrick's Day Lucky Charms Lincoln Park Bar Crawl Tickets, Saturday, Mar 14 from 12 pm to 10 pm",,,,,,"['Nightlife', 'Bars', 'Arts & Entertainment']","[0.869, 0.806, 0.662]","Categories: Nightlife, Bars, Arts & Entertainment"
https://www.eventbrite.com/e/stay-gold-st-paddys-party-at-offshore-rooftop-tickets-1980723473228,"STAY GOLD ST. PADDY'S PARTY at Offshore Rooftop ☘️ Tickets, Saturday, Mar 14 from 11 am to 7 pm",,"STAY GOLD ST. PADDY'S PARTY at Offshore Rooftop ☘️ Tickets, Saturday, Mar 14 from 11 am to 7 pm",,,,,,"['Arts & Entertainment', 'Hotels & Travel', 'Nightlife']","[0.933, 0.875, 0.852]","Categories: Arts & Entertainment, Hotels & Travel, Nightlife"
https://www.eventbrite.com/e/desi-patricks-tickets-1983837191443,"DESI PATRICKS Tickets, Saturday, Mar 14 at 10pm to Sunday, Mar 15",,"DESI PATRICKS Tickets, Saturday, Mar 14 at 10pm to Sunday, Mar 15",,,,,,"['Performing Arts', 'Arts & Entertainment', 'Music Venues']","[0.993, 0.982, 0.907]","Categories: Performing Arts, Arts & Entertainment, Music Venues"
https://www.eventbrite.com/e/salsa-bachata-and-chachacha-dance-social-tickets-1982889859949,"Salsa, Bachata, and ChaChaCha Dance Social Tickets, Sunday, Mar 22 from 5 pm to 8 pm",,"Salsa, Bachata, and ChaChaCha Dance Social Tickets, Sunday, Mar 22 from 5 pm to 8 pm",,,,,,"['Arts & Entertainment', 'Nightlife', 'Active Life']","[0.958, 0.866, 0.346]","Categories: Arts & Entertainment, Nightlife, Active Life"
https://www.eventbrite.com/e/thai-seafood-sunday-family-thai-lowcountry-chicago-tickets-1982984270333,"Thai Seafood Sunday: Family Thai × Lowcountry — Chicago Tickets, Sunday, Mar 22 from 12 pm to 3 pm",,"Thai Seafood Sunday: Family Thai × Lowcountry — Chicago Tickets, Sunday, Mar 22 from 12 pm to 3 pm",,,,,,['Specialty Food'],[0.618],Categories: Specialty Food
https://www.eventbrite.com/e/wesos-gold-coast-dress-like-a-boss-with-confidence-tickets-1983367384237,"WESOS Gold Coast: Dress Like a Boss - With Confidence Tickets, Thursday, Mar 12 from 6 pm to 8 pm",,"WESOS Gold Coast: Dress Like a Boss - With Confidence Tickets, Thursday, Mar 12 from 6 pm to 8 pm",,,,,,"['Performing Arts', 'Music Venues', 'Arts & Entertainment']","[0.988, 0.985, 0.968]","Categories: Performing Arts, Music Venues, Arts & Entertainment"
https://www.eventbrite.com/e/all-black-rb-satur-day-party-tickets-1984413003713,"All Black R&B Satur “Day” Party Tickets, Saturday, Mar 21 from 3 pm to 9 pm",,"All Black R&B Satur “Day” Party Tickets, Saturday, Mar 21 from 3 pm to 9 pm",,,,,,"['Arts & Entertainment', 'Music Venues', 'Venues & Event Spaces']","[0.87, 0.769, 0.509]","Categories: Arts & Entertainment, Music Venues, Venues & Event Spaces"
https://www.eventbrite.com/e/wine-and-cheese-emilia-romagna-tickets-1982314341558,"Wine and Cheese: Emilia Romagna Tickets, Friday, Mar 13 from 6 pm to 7 pm",,"Wine and Cheese: Emilia Romagna Tickets, Friday, Mar 13 from 6 pm to 7 pm",,,,,,['Specialty Food'],[0.899],Categories: Specialty Food
https://www.eventbrite.com/e/tour-guide-101-tickets-1981264001964,"Tour Guide 101 Tickets, Saturday, Mar 14 from 10 am to 2 pm",,"Tour Guide 101 Tickets, Saturday, Mar 14 from 10 am to 2 pm",,,,,,"['Arcades', 'Museums']","[0.434, 0.313]","Categories: Arcades, Museums"
https://www.eventbrite.com/e/brunch-after-dark-tickets-1983919270945,"Brunch After Dark Tickets, Sunday, Mar 22 at 7 pm to Monday, Mar 23 at 12 am",,"Brunch After Dark Tickets, Sunday, Mar 22 at 7 pm to Monday, Mar 23 at 12 am",,,,,,['Specialty Food'],[0.688],Categories: Specialty Food
https://www.eventbrite.com/e/sarah-potenza-tickets-1982558087609,Sarah Potenza,"This is an intimate, seated dinner show featuring Sarah Potenza!","Sarah Potenza. This is an intimate, seated dinner show featuring Sarah Potenza!",2026-03-12T19:00:00-05:00,2026-03-12T21:00:00-05:00,UncommonGround - Lakeview,Chicago,IL,"['Arts & Entertainment', 'Specialty Food', 'Performing Arts']","[0.97, 0.832, 0.755]","Categories: Arts & Entertainment, Specialty Food, Performing Arts"
https://www.eventbrite.com/e/cocktails-complicity-tickets-1982299742893,"Cocktails & Complicity Tickets, Thursday, Mar 12 from 6 pm to 8 pm",,"Cocktails & Complicity Tickets, Thursday, Mar 12 from 6 pm to 8 pm",,,,,,"['Nightlife', 'Active Life', 'Bars']","[0.984, 0.571, 0.525]","Categories: Nightlife, Active Life, Bars"
https://www.eventbrite.com/e/2026-st-patricks-day-celebration-tickets-1984223675427,"2026 St. Patricks Day Celebration Tickets, Saturday, Mar 14 from 10 am to 8 pm",,"2026 St. Patricks Day Celebration Tickets, Saturday, Mar 14 from 10 am to 8 pm",,,,,,"['Arts & Entertainment', 'Event Planning & Services', 'Venues & Event Spaces']","[0.9, 0.543, 0.4]","Categories: Arts & Entertainment, Event Planning & Services, Venues & Event Spaces"
https://www.eventbrite.com/e/con-tacones-pero-nunca-sin-chancla-tickets-1982606678947,Con Tacones Pero Nunca Sin Chancla,Chancla ready. A comedy fundraiser celebrating strong women & supporting youth in our community.,Con Tacones Pero Nunca Sin Chancla. Chancla ready. A comedy fundraiser celebrating strong women & supporting youth in our community.,2026-03-19T18:30:00-05:00,2026-03-19T21:00:00-05:00,Red Barrel Restaurant,Chicago,IL,['Arts & Entertainment'],[0.69],Categories: Arts & Entertainment
https://www.eventbrite.com/e/uplifting-sunday-service-with-youth-education-and-community-tickets-1982895775643,"Uplifting Sunday Service with youth education and community Tickets, Multiple Dates",,"Uplifting Sunday Service with youth education and community Tickets, Multiple Dates",,,,,,"['Education', 'Kids Activities', 'Active Life']","[0.926, 0.698, 0.683]","Categories: Education, Kids Activities, Active Life"
https://www.eventbrite.com/e/the-high-tea-art-social-a-cannabis-friendly-guided-painting-class-tickets-1983385499420,"The High Tea Art Social: A cannabis-friendly guided painting class Tickets, Saturday, Mar 21 from 4:30 pm to 7 pm",,"The High Tea Art Social: A cannabis-friendly guided painting class Tickets, Saturday, Mar 21 from 4:30 pm to 7 pm",,,,,,['Arts & Entertainment'],[0.946],Categories: Arts & Entertainment
https://www.eventbrite.com/e/pie-day-supper-tickets-1983176133200,"Pie Day Supper Tickets, Saturday, Mar 14 from 7 pm to 10 pm",,"Pie Day Supper Tickets, Saturday, Mar 14 from 7 pm to 10 pm",,,,,,"['Specialty Food', 'Arts & Entertainment', 'Event Planning & Services']","[0.512, 0.469, 0.414]","Categories: Specialty Food, Arts & Entertainment, Event Planning & Services"
https://www.eventbrite.com/e/trap-and-rb-yoga-chicago-friday-night-yoga-tickets-1983725098169,"Trap and R&B Yoga - Chicago (FRIDAY NIGHT YOGA) Tickets, Friday, Mar 13 from 7 pm to 8 pm",,"Trap and R&B Yoga - Chicago (FRIDAY NIGHT YOGA) Tickets, Friday, Mar 13 from 7 pm to 8 pm",,,,,,"['Yoga', 'Nightlife']","[0.894, 0.334]","Categories: Yoga, Nightlife"
https://www.eventbrite.com/e/a-night-of-green-and-gold-at-hubbard-inn-8pm-tickets-1980416828044,"A Night of Green and Gold at Hubbard Inn | 8pm Tickets, Saturday, Mar 14 from 8 pm to 10 pm",,"A Night of Green and Gold at Hubbard Inn | 8pm Tickets, Saturday, Mar 14 from 8 pm to 10 pm",,,,,,"['Arts & Entertainment', 'Nightlife', 'Performing Arts']","[0.983, 0.95, 0.943]","Categories: Arts & Entertainment, Nightlife, Performing Arts"
https://www.eventbrite.com/e/decoden-workshop-with-dew-droplette-sugoi-sweets-at-enid-tickets-1984069521348,"Decoden Workshop with Dew Droplette & Sugoi Sweets at enid Tickets, Saturday, Mar 14 from 6 pm to 9 pm",,"Decoden Workshop with Dew Droplette & Sugoi Sweets at enid Tickets, Saturday, Mar 14 from 6 pm to 9 pm",,,,,,"['Arts & Entertainment', 'Kids Activities', 'Specialty Food']","[0.977, 0.839, 0.739]","Categories: Arts & Entertainment, Kids Activities, Specialty Food"
https://www.eventbrite.com/e/st-patricks-day-chicago-green-river-sunset-booze-cruise-tickets-1980581743310,"St. Patrick's Day Chicago Green River Sunset Booze Cruise! Tickets, Saturday, Mar 14 from 5:30 pm to 8 pm",,"St. Patrick's Day Chicago Green River Sunset Booze Cruise! Tickets, Saturday, Mar 14 from 5:30 pm to 8 pm",,,,,,"['Nightlife', 'Arts & Entertainment']","[0.615, 0.366]","Categories: Nightlife, Arts & Entertainment"
https://www.eventbrite.com/e/pottery-workshop-for-children-all-ages-tickets-1981661931181,"Pottery workshop for children (all ages) Tickets, Monday, Mar 23 at 9 am to Friday, Mar 27 at 3 pm",,"Pottery workshop for children (all ages) Tickets, Monday, Mar 23 at 9 am to Friday, Mar 27 at 3 pm",,,,,,['Kids Activities'],[0.932],Categories: Kids Activities
https://www.eventbrite.com/e/rooftop-sunday-funday-series-downtown-march-15th-rsvp-tickets-1984322509041,"Rooftop Sunday Funday Series Downtown March 15th! RSVP! Tickets, Sunday, Mar 15 from 2 pm to 7 pm",,"Rooftop Sunday Funday Series Downtown March 15th! RSVP! Tickets, Sunday, Mar 15 from 2 pm to 7 pm",,,,,,"['Nightlife', 'Arts & Entertainment', 'Venues & Event Spaces']","[0.921, 0.824, 0.759]","Categories: Nightlife, Arts & Entertainment, Venues & Event Spaces"
https://www.eventbrite.com/e/la-casita-rooftop-latino-urban-night-chicago-tickets-1984000313345,"La Casita Rooftop – Latino & Urban Night | Chicago Tickets, Saturday, Mar 21 at 9 pm to Sunday, Mar 22 at 2 am",,"La Casita Rooftop – Latino & Urban Night | Chicago Tickets, Saturday, Mar 21 at 9 pm to Sunday, Mar 22 at 2 am",,,,,,"['Nightlife', 'Venues & Event Spaces', 'Arts & Entertainment']","[0.994, 0.855, 0.825]","Categories: Nightlife, Venues & Event Spaces, Arts & Entertainment"
https://www.eventbrite.com/e/st-patricks-day-party-at-budweiser-brickhouse-tavern-tickets-1977294503086,"St. Patrick's Day Party at Budweiser Brickhouse Tavern Tickets, Saturday, Mar 14 from 9 am to 12 pm",,"St. Patrick's Day Party at Budweiser Brickhouse Tavern Tickets, Saturday, Mar 14 from 9 am to 12 pm",,,,,,"['Beer', 'Breweries', 'Bars']","[0.955, 0.95, 0.505]","Categories: Beer, Breweries, Bars"
https://www.eventbrite.com/e/assembly-required-tickets-1981898388431,Assembly Required,"A variety show consisting of poets, musicians and comedians!","Assembly Required. A variety show consisting of poets, musicians and comedians!",2026-03-21T21:00:00-05:00,2026-03-21T22:30:00-05:00,Surge Billiards,Chicago,IL,"['Performing Arts', 'Arts & Entertainment']","[0.971, 0.918]","Categories: Performing Arts, Arts & Entertainment"
https://www.eventbrite.com/e/clover-club-3rd-floor-hubbard-inn-4pm-tickets-1980232873832,"Clover Club | 3rd Floor Hubbard Inn | 4pm Tickets, Saturday, Mar 14 from 4 pm to 8 pm",,"Clover Club | 3rd Floor Hubbard Inn | 4pm Tickets, Saturday, Mar 14 from 4 pm to 8 pm",,,,,,"['Nightlife', 'Venues & Event Spaces', 'Arts & Entertainment']","[0.979, 0.936, 0.876]","Categories: Nightlife, Venues & Event Spaces, Arts & Entertainment"
https://www.eventbrite.com/e/trap-yoga-sculpt-tickets-1983626357834,"Trap Yoga Sculpt Tickets, Sunday, Mar 15 from 12 pm to 1 pm",,"Trap Yoga Sculpt Tickets, Sunday, Mar 15 from 12 pm to 1 pm",,,,,,"['Arts & Entertainment', 'Fitness & Instruction', 'Yoga']","[0.952, 0.935, 0.873]","Categories: Arts & Entertainment, Fitness & Instruction, Yoga"
https://www.eventbrite.com/e/lucky-club-sip-and-paint-tickets-1984439933260,"Lucky Club Sip and Paint Tickets, Thursday, Mar 12 from 6 pm to 8:30 pm",,"Lucky Club Sip and Paint Tickets, Thursday, Mar 12 from 6 pm to 8:30 pm",,,,,,"['Nightlife', 'Arts & Entertainment', 'Bars']","[0.988, 0.97, 0.481]","Categories: Nightlife, Arts & Entertainment, Bars"
https://www.eventbrite.com/e/demo-dine-amatriciana-tickets-1982408027776,"Demo & Dine: Amatriciana Tickets, Sunday, Mar 15 from 12 pm to 1:30 pm",,"Demo & Dine: Amatriciana Tickets, Sunday, Mar 15 from 12 pm to 1:30 pm",,,,,,"['Specialty Food', 'Arts & Entertainment', 'Performing Arts']","[0.981, 0.919, 0.5]","Categories: Specialty Food, Arts & Entertainment, Performing Arts"
https://www.eventbrite.com.au/e/chicago-language-exchange-friday-make-friends-learn-languages-culture-tickets-1059313989659,"Chicago Language Exchange Friday | Make Friends, Learn Languages & Culture Tickets, Multiple Dates",,"Chicago Language Exchange Friday | Make Friends, Learn Languages & Culture Tickets, Multiple Dates",,,,,,['Active Life'],[0.783],Categories: Active Life
